PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Bshary, R; Noe, R",,"Hammerstein, P",,"Bshary, R; Noe, R",,,Biological markets - The ubiquitous influence of partner choice on the dynamics of cleaner fish - Client reef fish interactions,GENETIC AND CULTURAL EVOLUTION OF COOPERATION,DAHLEM WORKSHOP REPORTS : ENVIRONMENTAL SCIENCES RESEARCH REPORT,,English,Proceedings Paper,90th Dahlem Workshop on Genetic and Cultural Evolution of Cooperation,"JUN 23-28, 2002","Berlin, GERMANY",VolkswagenStift,,,INDIRECT RECIPROCITY; PRISONERS-DILEMMA; EVOLUTION; COOPERATION; MUTUALISM; ALTRUISM; SELECTION; STABILITY; NITROGEN; RHIZOBIA,"The applicability of biological market theory with its emphasis on partner choice is explored using the interactions between the cleaner wrasse Labroides dimidiatus and its ""client"" reef fish as a model system of mutualism. Cleaners have small territories, which the majority of reef fish species actively visit to invite inspection of their surface, gills, and mouth. Clients benefit from the removal of parasites while cleaners benefit from the access to a food source. Some client species (choosy clients) have large home ranges that cover several cleaning stations, whereas other clients have small ranges and have access to one cleaning station only (resident clients). Field observations, field manipulations, and laboratory experiments revealed that whether or not a client has choice options influences several aspects of both cleaner and client behavior. Cleaners give choosy clients priority of access. Choosy clients switch partners if cheated by a cleaner (= cleaner feeds on mucus/scales), whereas resident clients punish cheats. Cleaners and resident clients, but not choosy clients, build up relationships before normal cleaning interactions take place. Cleaners are particularly cooperative if choosy clients are bystanders of an interaction but less so when resident clients are bystanders. When it comes to the frequency of cheating by cleaner fish, however, partner choice options are overrun by client control mechanisms: predatory clients are far less often cheated than nonpredatory clients, irrespective of choice options. Future research needs to focus more on empirical testing of game theory so that this new information can be used to formulate deductive models.","Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England",,,"Noe, Ronald/C-4482-2008; Noe, Ronald/N-3259-2019","Noe, Ronald/0000-0003-1976-0555; ",,,,44,69,69,1,16,M I T PRESS,CAMBRIDGE,"FIVE CAMBRIDGE CENTER, CAMBRIDGE, MA 02142 USA",,,0-262-08326-4,DAHL WS ENV,,,2003,,,,,,,167,184,,,,,18,"Psychology, Biological; Evolutionary Biology; Psychology; Sociology",Psychology; Evolutionary Biology; Sociology,BAA85,WOS:000221380500009,,,,,10/31/19
B,"Allen, MF; Rincon, E",,"GomezPompa, A; Allen, MF; Fedick, SL; JimenezOsornio, JJ",,"Allen, MF; Rincon, E",,,The changing global environment and the lowland Maya: Past patterns and current dynamics,LOWLAND MAYA AREA: THREE MILLENNIA AT THE HUMAN-WILDLAND INTERFACE,,,English,Proceedings Paper,21st Symposium in Plant Biology,"JAN 18-20, 2001","UNIV CALIF, RIVERSIDE DEPT BOTANY & PLANT SCI, RIVERSIDE, CA","Univ Calif Riverside, Dean Coll Humanities & Sopcial Sci, Univ Calif Riverside, Dean Coll Nat & Agr Sci, Univ Calif Riverside, Ctr Conservat Biol, UC MEXUS","UNIV CALIF, RIVERSIDE DEPT BOTANY & PLANT SCI",,MYCORRHIZAL FUNGI; CARBON-DIOXIDE; CLIMATE,,"Univ Calif Riverside, Dept Bot & Plant Sci, Riverside, CA 92521 USA",,rincon@servidor.unam.mx,,,,,,16,9,12,0,4,FOOD PRODUCTS PRESS,BINGHAMTON,"10 ALICE ST, BINGHAMTON, NY 13904-1580 USA",,,1-56022-971-3,,,,2003,,,,,,,13,29,,,,,17,Archaeology; Area Studies; Environmental Sciences; Environmental Studies,Archaeology; Area Studies; Environmental Sciences & Ecology,BX82U,WOS:000186576700002,,,,,10/31/19
J,"Dinkla, IJT; Janssen, DB",,,,"Dinkla, IJT; Janssen, DB",,,Simultaneous growth on citrate reduces the effects of iron limitation during toluene degradation in Pseudomonas,MICROBIAL ECOLOGY,,,English,Article,,,,,,,CONTINUOUS-CULTURE; GAS-CHROMATOGRAPHY; ESCHERICHIA-COLI; PUTIDA PWW0; KINETICS; RHIZOSPHERE; STRAINS; PLASMID; PATHWAY; ACID,"Rhizoremediation has been suggested as an attractive bioremediation strategy for the effective breakdown of pollutants in soil. The presence of plant root exudates such as organic acids, sugars, and amino acids that may serve as carbon sources or biosynthetic building blocks and the limited bioavailability of iron may influence the degradation of pollutants in the rhizosphere. To test the effect of such compounds on hydrocarbon degradation, trace concentrations of yeast extract or mixtures of organic acids and amino acids were added to continuous cultures of Pseudomonas putida mt2 and P. putida WCS358 (TOL) growing on toluene. By addition of these compounds increased growth yields and higher specific growth rates on toluene were obtained. The effects of iron limitation on the substrate utilization pattern of both strains were tested by growing the strains on a mixture of toluene and the readily degradable carbon source citrate while the iron concentration was varied. Simultaneous use of both substrates under carbon-limited as well as iron-limited conditions was observed. Growth yields were less reduced and iron requirement was lower during iron-limited growth in the toluene + citrate grown cultures compared to cultures in which toluene was used as the sole carbon source. The kinetic properties of the cells for toluene degradation were less hampered by the lack of iron when citrate was used as an additional carbon source. The results indicate that the availability of low concentrations of natural organic compounds, such as produced in the rhizosphere, may positively influence the degradative performance of hydrocarbon-degrading bacteria.","Univ Groningen, Dept Biochem, Groningen Biomol Sci & Biotechnol Inst, NL-9747 AG Groningen, Netherlands","Janssen, DB (reprint author), Univ Groningen, Dept Biochem, Groningen Biomol Sci & Biotechnol Inst, Nijenborgh 4, NL-9747 AG Groningen, Netherlands.",D.B.Janssen@chem.rug.nl,,,,,,34,14,15,0,10,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0095-3628,1432-184X,,MICROB ECOL,Microb. Ecol.,JAN,2003,45,1,,,,,97,107,,10.1007/s00248-002-2023-y,,,11,Ecology; Marine & Freshwater Biology; Microbiology,Environmental Sciences & Ecology; Marine & Freshwater Biology; Microbiology,642EZ,WOS:000180792400010,12415420,,,,10/31/19
B,"Xu, C; Silberstein, RP; Barr, AD",,,MSSANZI,"Xu, C; Silberstein, RP; Barr, AD",,,Estimates of groundwater recharge beneath Banksia woodland on the Swan Coastal Plain using a vertical flux model (WAVES): Sensitivity analysis,"MODSIM 2003: INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION, VOLS 1-4: VOL 1: NATURAL SYSTEMS, PT 1; VOL 2: NATURAL SYSTEMS, PT 2; VOL 3: SOCIO-ECONOMIC SYSTEMS; VOL 4: GENERAL SYSTEMS",,,English,Proceedings Paper,International Congress on Modelling and Simulation,"JUL 14-17, 2003","Townsville, AUSTRALIA","Modelling & Simulat Soc Australia & New Zealand, Environm Modelling & Software, CSIRO, James Cook Univ, Japan Soc Simulat Technol, IMACS, SCS",,WAVES; groundwater recharge modelling; sensitivity analysis,WATER-UPTAKE,"To aid management of the regional groundwater system around the city of Perth, a new coupled unsaturated vertical flux and saturated 3-D groundwater flow model, based on MODFLOW has been developed. The Vertical Flux Model (VFM) used depends on land-use, but for pastured areas, pine plantations and native bushland is based on WAVES, a detailed biophysical model linking transpiration, and soil-water uptake to climate and soil conditions. Application of WAVES requires a number of parameters that characterise the vegetation and soil hydraulic properties, some of which can only be determined approximately. Uncertainty in the model input parameters would affect the accuracy of recharge estimates. This paper investigates the sensitivity of groundwater recharge estimates to a wide range of vegetation parameters, climate conditions and soil hydraulic properties. Sensitivity analysis indicates that estimated groundwater recharge is relatively sensitive to leaf area index (LAI), light extinction coefficient and the maximum rooting depth of the vegetation, soil water holding capacity and, of course, the rainfall.","Water Corp WA, Leederville, WA 6007, Australia","Xu, C (reprint author), Water Corp WA, Leederville, WA 6007, Australia.",,"Silberstein, Richard/D-6886-2011","Silberstein, Richard/0000-0002-9704-782X",,,,9,0,0,0,0,UNIV WESTERN AUSTRALIA,NEDLANDS,"NEDLANDS, WA, AUSTRALIA",,,1-74052-098-X,,,,2003,,,,,,,177,182,,,,,6,"Computer Science, Interdisciplinary Applications; Ecology; Environmental Sciences; Meteorology & Atmospheric Sciences; Water Resources",Computer Science; Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences; Water Resources,BY81Z,WOS:000189470800030,,,,,10/31/19
J,"Rose, KL; Graham, RC; Parker, DR",,,,"Rose, KL; Graham, RC; Parker, DR",,,Water source utilization by Pinus jeffreyi and Arctostaphylos patula on thin soils over bedrock,OECOLOGIA,,,English,Article,,,,,,water source; delta O-18; stable isotopes; Jeffrey pine; Greenleaf manzanita,WEATHERED GRANITIC BEDROCK; SUMMER PRECIPITATION; SOUTHWESTERN OREGON; ROOT DISTRIBUTION; DOUGLAS-FIR; FOREST; ROCK; MORPHOLOGY; PONDEROSA; PLANTS,"Stable isotopes were used to evaluate water sources for co-occurring Jeffrey pine (Pinus jeffreyi Grev & Balf.) and greenleaf manzanita (Arctostaphylos patula Greene) in the southern Sierra Nevada, California, where soils averaged only 75 cm thick but were underlain by up to 5 in of weathered granitic bedrock. Soils and underlying weathered bedrock were sampled three times during both the 1997 and 1998 growing seasons, in 25 cm increments, from 0 to 400 cm or until hard bedrock was reached, and plant stem tissue was sampled simultaneously. Extracted water from the soil/bedrock substrate and plant tissue was analyzed for delta(18)O and/or deltaD, and depth of water source was determined by inference in conjunction with moisture status of the substrate. Water source utilization over the growing seasons for both plants generally followed a pattern similar to that observed for water depletion. Predominant water use was initially from the surface soils. Progressively deeper water sources, including weathered bedrock to a depth of several meters, were exploited as the season progressed and the overlying substrate was depleted of moisture. Early in the growing season, stable isotope values were slightly lower for pine than for manzanita (e.g., average deltaD in June 1997 was 81parts per thousand, for pine and -77parts per thousand for manzanita), and suggest that the functional rooting depth for pine may have been slightly greater than for manzanita. In September 1997, manzanita deltaD values averaged -57parts per thousand while pine values averaged -85parts per thousand, indicating that manzanita opportunistically utilized summer precipitation while pine used more dependable bedrock water. In 1998, soils remained moist through July due to a late snowfall. Unlike the previous year, pine and manzanita deltaD values were not significantly different in mid- and late-growing season, and both plants exploited bedrock-derived water as soil water was depleted. Water held within bedrock was essential for meeting plant transpirational requirements over the summer drought.","Univ Calif Riverside, Dept Environm Sci, Soil & Water Sci Program, Riverside, CA 92521 USA; Santa Ana Reg Water Qual Control Board, Riverside, CA 92501 USA","Graham, RC (reprint author), Univ Calif Riverside, Dept Environm Sci, Soil & Water Sci Program, Riverside, CA 92521 USA.",,,,,,,41,57,69,1,37,SPRINGER-VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010 USA",0029-8549,,,OECOLOGIA,Oecologia,JAN,2003,134,1,,,,,46,54,,10.1007/s00442-002-1084-4,,,9,Ecology,Environmental Sciences & Ecology,636XK,WOS:000180482400007,12647178,,,,10/31/19
J,"Jones, RH; Mitchell, RJ; Stevens, GN; Pecot, SD",,,,"Jones, RH; Mitchell, RJ; Stevens, GN; Pecot, SD",,,Controls of fine root dynamics across a gradient of gap sizes in a pine woodland,OECOLOGIA,,,English,Article,,,,,,compensatory growth; ingrowth core; minirhizotron; mixed life form; Pinus palustris,NORTHERN HARDWOOD FOREST; LONGLEAF PINE; SPATIAL-DISTRIBUTION; SOIL-TEMPERATURE; CANOPY GAPS; NITROGEN; GROWTH; ECOSYSTEMS; RESPONSES; MORTALITY,"Controls of fine dynamics were investigated in a Pinus palustris Mill. (longleaf pine) woodland subjected to two understory vegetation treatments (control versus removed) and four overstory treatments (no gap control, and canopy gaps of three sizes with constant total gap area per stand). Fine root (<2 mm diameter) dynamics were measured over I I months using ingrowth cores (all treatments) and minirhizotrons (understory removed in no clap control and large gap treatments only). At the fine (microsite) spatial scale, pine and non-pine root mass production responded negatively to each other (P=0.033). Each life form was significantly (Pless than or equal to0.028) related to nearby overstory density, and pine root production compensated for reductions in non-pine roots if understory vegetation was removed. Soil moisture and NO3 mineralization rate were negatively related to pine root mass production (ingrowth cores; P<0.001 and P=0.052) and positively related to pine root length production, mortality and turnover (minirhizotrons; P from <0.001 to 0.078). Temperature variance was negatively related to pine root lifespan (P<0.001) and positively related to pine root turnover (P=0.003). At the ecosystem scale, pattern of overstory disturbance (gap size and number) had no significant effect on non-pine, pine, or total root production. However, the presence of gaps (versus the no-gap control) increased non-pine root mass production (ANOVA, P=0.055) in natural understory conditions, and reduced pine root mass production (P=0.035) where the understory was removed. Ecosystem-wide pine root length production, mortality and turnover were positively related to weekly soil temperature (Pless than or equal to0.02). In natural systems, fine root dynamics are highly variable and strongly affected by biotic factors. Roots quickly close belowground gaps because one life form (pine or non-pine) compensates for the absence of the other. When understory vegetation is removed, however, pine roots respond to the local abiotic environment, particularly moisture and NO3.","Virginia Polytech Inst & State Univ, Blacksburg, VA 24061 USA; Joseph W Jones Ecol Res Ctr Ichauway, Newton, GA 31770 USA","Jones, RH (reprint author), Virginia Polytech Inst & State Univ, Blacksburg, VA 24061 USA.",,,,,,,53,46,54,3,19,SPRINGER-VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010 USA",0029-8549,,,OECOLOGIA,Oecologia,JAN,2003,134,1,,,,,132,143,,10.1007/s00442-002-1098-y,,,12,Ecology,Environmental Sciences & Ecology,636XK,WOS:000180482400018,12647190,,,,10/31/19
J,"Watt, M; Evans, JR",,,,"Watt, M; Evans, JR",,,"Phosphorus acquisition from soil by white lupin (Lupinus albus L.) and soybean (Glycine max L.), species with contrasting root development",PLANT AND SOIL,,,English,Article,,,,,,cluster roots; proteoid roots; root architecture; root development; soil phosphorus; soybean; white lupin,PROTEOID ROOTS; ACID-PHOSPHATASE; RHIZOSPHERE; EXCRETION; ALUMINUM; EXTRACTS,"White lupin and soybean have contrasting root morphologies: white lupin develops proteoid or cluster roots, roots with discreet clusters of short, determinate branch roots (rootlets) while soybean develops a more fibrous root system with evenly distributed, longer branch roots. Growth and P acquisition by white lupin and soybean were compared in a soil high in bound, total P, with or without additional inorganic P applied in solution. Additional P increased biomass by 25% and doubled total P in soybean. In contrast, white lupin did not respond to additional P in biomass or total P. However added P decreased cluster development on proteoid roots indicating that white lupin sensed the added P. The reduction in cluster weight per plant was exactly countered by an increase in dry weight of other roots. Soybean root development responded to P application, proliferating branch roots with active meristems in the upper portion of the soil profile where P was applied, and reducing root weight to plant weight by 13%. White lupin did not proliferate roots in response to P application. When P was not added to soil, soybean and lupin acquired similar P per unit root dry weight. However, white lupin accumulated 4.8 times more P per unit root length, suggesting that P acquisition in these plants involved other mechanisms such as the exudation of P solubilizing compounds. Soybean accessed P by developing more root length thus colonising more soil volume than white lupin and, therefore, was better able to take advantage of the added P. Pericycle and root tip meristem activities were critical to the differences in root development between white lupin and soybean, and therefore their responses to plant and soil P.","Australian Natl Univ, Res Sch Biol Sci, Environm Biol Grp, Canberra, ACT 2601, Australia","Watt, M (reprint author), Australian Natl Univ, Res Sch Biol Sci, Environm Biol Grp, GPO Box 475, Canberra, ACT 2601, Australia.",michelle.watt@csiro.au,"Evans, John Richard/C-8424-2009; Watt, Michelle/I-6226-2016; Watt, Michelle/F-8941-2010","Evans, John Richard/0000-0003-1379-3532; Watt, Michelle/0000-0001-7843-0957; ",,,,19,33,34,0,26,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JAN,2003,248,2-Jan,,,,,271,283,,10.1023/A:1022332700686,,,13,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,646AG,WOS:000181012200023,,,,,10/31/19
J,"Solaiman, MZ; Abbott, LK",,,,"Solaiman, MZ; Abbott, LK",,,Phosphorus uptake by a community of arbuscular mycorrhizal fungi in jarrah forest,PLANT AND SOIL,,,English,Article,,,,,,arbuscular mycorrhizas; community; forest; morphotypes; phosphate; soil,HYACINTHOIDES NON-SCRIPTA; MEDITERRANEAN ENVIRONMENT; ENDOMYCORRHIZAL FUNGI; SUBTERRANEAN CLOVER; INOCULUM LEVELS; INFECTIVITY; DIVERSITY; PLANTS; SOIL; BIODIVERSITY,"Communities of indigenous arbusuclar mycorrhizal (AM) fungi are expected to alter phosphorus uptake and biomass productivity of plants according to characteristics of the life cycles of the fungi present and the way they interact with each other inside roots and with host plants. Differences in the relative abundance of AM fungi inside roots could influence P uptake if the fungi present differ in effectiveness at accessing P and transferring it to the plant. However, it is difficult to assess the contribution of AM fungi under field conditions. We investigated P uptake, from point sources of P placed 2, 4 and 6 cm from roots, by plants colonised by a community of AM fungi in jarrah forest soil. Roots were retained within a mesh bag to prevent them from growing towards the point source of P. The relative abundance of morphotypes of fungi inside roots and the P status of plants were assessed after 12 and 16 weeks. First, a bioassay was carried out in undisturbed forest soil cores using two host plants, a forest understorey plant Phyllanthus calycinus Labill and the annual pasture species subterranean clover (Trifolium subterraneaum L.), to assess the infectivity of the indigenous community of AM fungi. Roots of both bioassay host plants were colonised in similar proportions by morphotypes of AM fungi resembling Glomus, Acaulospora, Scutellospora and fine endophytes. In this bioassay, there were positive correlations between the proportion of root length colonised and plant biomass and P uptake for P. calycinus, but not for subterranean clover. In the experiment assessing the capacity of P. calycinus to access P placed at increasing distances from the root, shoot P content and concentration in P. calycinus were greater when P was placed 2 cm compared with 4 and 6 cm from roots. The length of hyphae in the vicinity of the point source of P decreased with increasing distance from the plant. The extent to which the individual AM fungi were involved in P uptake is not known. The Glomus morphotype was dominant at both times of sampling.","Univ Western Australia, Sch Earth & Geog Sci, Crawley, WA 6009, Australia","Abbott, LK (reprint author), Univ Western Australia, Sch Earth & Geog Sci, Crawley, WA 6009, Australia.",labbott@cyllene.uwa.edu.au,"Abbott, Lynette K/F-7489-2011; Solaiman, Zakaria/C-9645-2010","Abbott, Lynette K/0000-0001-8586-7858; Solaiman, Zakaria/0000-0001-7014-7532",,,,39,7,7,0,7,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JAN,2003,248,2-Jan,,,,,313,320,,10.1023/A:1022372228545,,,8,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,646AG,WOS:000181012200027,,,,,10/31/19
J,"Cahill, JF; Casper, BB",,,,"Cahill, JF; Casper, BB",,,Canopy gaps are sites of reduced belowground plant competition in a productive old field,PLANT ECOLOGY,,,English,Article,,,,,,Abutilon theophrasti; favorable microsite; root competition; root gaps; succession,ABUTILON-THEOPHRASTI MALVACEAE; BELOW-GROUND COMPETITION; TROPICAL WET FOREST; FINE-ROOT BIOMASS; SEEDLING ESTABLISHMENT; BOUTELOUA-GRACILIS; DISTURBANCES; SIZE; VEGETATION; GRASSLANDS,"Whether small gaps in the aboveground vegetation of productive old fields correspond to gaps in belowground plant biomass, and whether such ""root gaps"" result in a reduction of competition for soil resources is not known. Our study in an abandoned hayfield shows that root biomass within small gaps (< 0.50 m diam) is 20% of that found within intact vegetation, similar to the findings for shoot biomass. Associated with the decrease in root biomass was a 25% reduction in the intensity of belowground competition within gaps compared to the surrounding matrix vegetation. These differences could not be attributed to variation in soil properties, as gap and matrix soils did not differ in any of the physical or chemical properties measured. These results indicate that the increased plant growth commonly observed within gaps may be partly due to reduced belowground competition, independent of any advantage gained from increased light availability. By providing areas of low belowground competitive intensity, gaps in this field could allow poor belowground competitors to exist with in old fields, thus increasing community diversity.","Univ Penn, Dept Biol, Philadelphia, PA 19104 USA","Cahill, JF (reprint author), Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.",,"Cahill, James F/B-6147-2015","Cahill, James F/0000-0002-4110-1516",,,,39,7,8,1,14,KLUWER ACADEMIC PUBL,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",1385-0237,,,PLANT ECOL,Plant Ecol.,JAN,2003,164,1,,,,,29,36,,10.1023/A:1021228204599,,,8,Plant Sciences; Ecology; Forestry,Plant Sciences; Environmental Sciences & Ecology; Forestry,620BY,WOS:000179514300003,,,,,10/31/19
S,"Ganatsas, PP; Tsakaldimi, MN",,"Lekkas, TD",,"Ganatsas, P. P.; Tsakaldimi, M. N.",,,Root system modification of Pinus brutia Ten. species under adverse ecological conditions,"Proceedings of the 8th International Conference on Environmental Science and Technology, Vol B, Poster Presentations",Proceedings of the International Conference on Environmental Science and Technology,,English,Proceedings Paper,8th International Conference on Environmental Science and Technology,"SEP 08-10, 2003","Lemnos Isl, GREECE","Univ Aegean, Dept Environm Studies, Global NEST",,fine root density; mechanical impedance; root architecture; root distribution,SOIL; GROWTH; IMPACT; WATER,"Tree root system plays an important role in forest stands establishment and growth. In situ studies on root development of mature trees have a long history despite the fact that these are difficult to be carried out due to many practical problems and the high labor cost. The aim of this study was to examine the root distribution and root type of mature trees of a Mediterranean coniferous species Pinus brutia Ten., under adverse ecological conditions named shallow soil, high mechanical resistance of the underground bedrock and low water availability. A soil transect of 2 km was studied in the peri-urban artificial forest of Thessaloniki, following the excavation performed during the works of ring-road extension. The forest stands were approximately 65 years old, dominated by the species Pinus brutia. In order to assess root spatial distribution, twenty seven soil vertical profile walls were taken from nine tree stumps and at three different spaces from each representative tree: i) at the point that the stump ends (0 m distance from the stump), ii) 0.75 m from the stump, and iii) 1.50 m from the stump, distance that corresponds to the half of the tree spacing in the planting row. Each vertical soil profile wall was divided into square grid cells of 25 cm(2) for the upper soil layers (0-30 cm) and 100 cm(2) for the deeper soil layers (> 30 cm) and the number of roots belonging to three diameter classes (between 0.1 and 1 mm, 1 and 10 mm, and over 10 mm) were counted in each grid cell. Root system architecture was estimated from observations on twelve selected stumps. In order to describe above-ground stand growth, the tree characteristics (tree height and diameter at breast height) were estimated before the road works. The findings of the study showed a change in root distribution of 65-year old Pinus brutia trees and confirmed that the root system is highly affected by the stress factors of soil (absence of sufficient soil depth, mechanical resistance of underground bedrock). The highest root density of fine, medium and coarse roots was observed in the upper soil layers (0-30 cm). Mean fine root density (FRD) values decreased sharply with soil depth, regardless of the distance from the tree stump. The density of coarse roots (CRD) showed a clear negative relationship with the distance out from the tree contrary to the fine root density which found lower under the stump. The stress factors of soil caused a deflection of the typical pine root system, restricted the root penetration in the deeper soil layers and obliged the root to elongate towards the surface soil layers with more available water. This root restriction and deformation strongly affected the stand growth which was found extremely limited.","Aristotle Univ Thessaloniki, Dept Forestry & Nat Environm, Thessaloniki 54124, Greece","Ganatsas, PP (reprint author), Aristotle Univ Thessaloniki, Dept Forestry & Nat Environm, POB 262, Thessaloniki 54124, Greece.",,"Tsakaldimi, Marianthi/E-2808-2010",,,,,17,6,6,1,9,UNIV AEGEAN,ATHENS,"VOULGAROKTONOU 30, ATHENS 114 72, GREECE",1106-5516,,960-7475-24-0,PROC INT CONF ENV SC,,,2003,,,,,,,216,223,,,,,8,"Engineering, Environmental; Environmental Sciences",Engineering; Environmental Sciences & Ecology,BEX23,WOS:000239952800029,,,,,10/31/19
S,"Profeti, G; Travaglia, C; Carla, R",,"Owe, M; DUrso, G; Toulios, L",,"Profeti, G; Travaglia, C; Carla, R",,,Detecting and monitoring aquacultural patterns through multitemporal SAR imagery analysis,"REMOTE SENSING FOR AGRICULTURE, ECOSYSTEMS, AND HYDROLOGY IV",PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,English,Proceedings Paper,"Conference on Remote Sensing for Agriculture, Ecosystems and Hydrology IV","SEP 22-25, 2002","AGIA PELAGIA, GREECE",SPIE,,shrimp farms; pattern identification; change detection; SAR; speckle reduction,,"The inventory and monitoring of aquaculture areas are essential tools for decision-making at a governmental level in developing countries. With the use of satellite imagery, these tasks can be performed in an accurate, rapid and objective way. This approach is also economically viable, as the worth of aquaculture far outweighs its cost. This paper describes a methodology for identifying and monitoring shrimp farms by means of multi-temporal satellite SAR data. SAR offer all-weather capabilities, an important characteristic since shrimp farms exist in tropical and subtropical areas. Moreover, the backscatter effect created by the dykes surrounding the ponds produces a typical pattern which allows the interpreter to distinguish them from other types of water-covered surfaces. However, the presence of speckle noise limits the interpretability of SAR imagery. To increase it, a multi-temporal set of four scenes covering the study area was processed by using a method that enhances time-invariant spatial features and reduces speckle without compromising the geometrical resolution of the images. The enhanced SAR imagery has proved to be valuable in identifying shrimp farm patterns with a field-tested accuracy of more than 90 percent. The methodology reported in this study has been tested with the ground truth obtained under operative conditions in Sri Lanka, thanks to the support of the FAO TCP/SRL/6712 project.","CNR, Ist Fis Applicata, I-50127 Florence, Italy","Profeti, G (reprint author), CNR, Ist Fis Applicata, Via Panciatichi 64, I-50127 Florence, Italy.",,,"CARLA, ROBERTO/0000-0002-4267-4762",,,,16,0,0,0,1,SPIE-INT SOC OPTICAL ENGINEERING,BELLINGHAM,"1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA",0277-786X,,0-8194-4661-0,P SOC PHOTO-OPT INS,,,2003,4879,,,,,,410,418,,10.1117/12.462496,,,9,Ecology; Remote Sensing; Soil Science; Water Resources,Environmental Sciences & Ecology; Remote Sensing; Agriculture; Water Resources,BW50D,WOS:000182227200043,,,,,10/31/19
B,"Fravolini, A; Hultine, KR; Koepke, DF; Williams, DG",,,USDA,"Fravolini, A; Hultine, KR; Koepke, DF; Williams, DG",,,Role of soil texture on mesquite water relations and response to summer precipitation,"SANTA RITA EXPERIMENTAL RANGE: 100 YEARS (1903 TO 2003) OF ACCOMPLISHMENTS AND CONTRIBUTIONS, CONFERENCE PROCEEDINGS",USDA FOREST SERVICE ROCKY MOUNTAIN RESEARCH STATION PROCEEDINGS,,English,Proceedings Paper,Conference on Santa Rita Experimental Range,"OCT 30-NOV 01, 2003","Tucson, AZ","USDA Nat Resources Conservat Serv, USDA Agr Res Serv, Rocky Mt Res Stn, Univ Arizona, Sch Renewable Nat Resources, Univ Arizona, Coll Agr & Life Sci, Int Arid Lands Consortium, Arizona State Land Dept, Soc Range Management",,,SHRUBS; DROUGHT; DESERT,"In the and Southwest United States, monsoon precipitation plays a key role in ecosystem water balance and productivity. The sensitivity of deeply rooted plants to pulses of summer precipitation is, in part, controlled by the interaction between soil texture, precipitation intensity, and plant rooting depth and activity. In this study we evaluated the water relations of a leguminous tree species Prosopis velutina Wont. (velvet mesquite) occurring across three different aged soils varying in soil texture during two consecutive summers that substantially differed in the amount of monsoonal precipitation (1999 and 2000). We predicted that mesquite trees occurring on different textured geomorphic surfaces would be exposed to different levels of premonsoon water deficit and would not respond equally to summer precipitation. During both years, predawn and midday leaf water potentials were more negative on coarse textured soils than on medium and fine textured soils before the onset of the monsoon, indicating that plant water status is less favorable during drought on coarse-textured soils. However, leaf water potentials recovered rapidly on coarse-textured soils in response to monsoonal precipitation. These results suggest that mesquite sensitivity to future changes in winter and summer precipitation may not be uniform across the landscape, and that the interaction between precipitation and soil-plant hydraulic properties need to be better understood to realistically predict impacts of land cover change on ecosystem carbon and water balance.","Univ Arizona, Dept Renewable Nat Resources, Tucson, AZ 85721 USA","Fravolini, A (reprint author), Univ Arizona, Dept Renewable Nat Resources, Tucson, AZ 85721 USA.",,,,,,,20,7,7,0,3,"US DEPT AGR, FOREST SERV ROCKY MT FOREST & RANGE EXPTL STN",FT COLLINS,"FT COLLINS, CO 80526 USA",,,,US FOR SERV RMRS-P,,,2003,,30,,,,,125,129,,,,,5,Ecology,Environmental Sciences & Ecology,BY79M,WOS:000189464800013,,,,,10/31/19
