PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"DEVILLIERS, AJ; VANROOYEN, MW; THERON, GK; CLAASSENS, AS",,,,"DEVILLIERS, AJ; VANROOYEN, MW; THERON, GK; CLAASSENS, AS",,,THE EFFECT OF LEACHING AND IRRIGATION ON THE GROWTH OF ATRIPLEX SEMIBACCATA,LAND DEGRADATION AND REHABILITATION,,,English,Article,,,,,,ARID-LAND REHABILITATION; BIOMASS ALLOCATION; BIOMASS PRODUCTION; IRRIGATION; LEACHING; REVEGETATION,,"Mining activities along the west coast of South Africa will lead to salinization of the soil if sea-water is used in the mining process. Laboratory studies were conducted to determine the influence of leaching depth and the amount and frequency of irrigation on the growth of Atriplex semibaccata R. Br. Leaching depth as well as the amount and frequency of irrigation had no significant effect on biomass production. However, the interaction between leaching depth and amount of irrigation did influence the biomass production of Atriplex semibaccata. Root:shoot ratio increased as the amount of irrigation decreased.",,"DEVILLIERS, AJ (reprint author), UNIV PRETORIA,DEPT BOT,PRETORIA 0002,SOUTH AFRICA.",,"van Rooyen, Margaretha W/K-3559-2019",,,,,0,5,6,0,0,JOHN WILEY & SONS LTD,W SUSSEX,"BAFFINS LANE CHICHESTER, W SUSSEX, ENGLAND PO19 1UD",0898-5812,,,LAND DEGRAD REHABIL,Land Degrad. Rehabil.,JUN,1995,6,2,,,,,125,131,,10.1002/ldr.3400060206,,,7,Environmental Sciences; Soil Science,Environmental Sciences & Ecology; Agriculture,RH315,WOS:A1995RH31500005,,,,,10/31/19
J,"ODEE, DW; SUTHERLAND, JM; KIMITI, JM; SPRENT, JI",,,,"ODEE, DW; SUTHERLAND, JM; KIMITI, JM; SPRENT, JI",,,NATURAL RHIZOBIAL POPULATIONS AND NODULATION STATUS OF WOODY LEGUMES GROWING IN DIVERSE KENYAN CONDITIONS,PLANT AND SOIL,,,English,Article,,,,,,ACACIA; KENYA; MOST-PROBABLE-NUMBER (MPN); NODULATION; RHIZOBIA; WOODY,PLANT INFECTION; FIXATION; MELILOTI; SOIL; HOST,"The rhizobial populations and nodulation status of both indigenous (mainly Acacia species) and some introduced woody legume species were assessed under glasshouse conditions in soils collected from 12 sites located in different ecological zones of Kenya. The populations among the sites, as estimated by the MPN technique, varied from <3.6 to >2.3 x 10(5) cells g(-1) of soil. There were some intrasite variations in population estimates depending on the trap host species, date of soil collection and the method used in sampling the soils. Nodulation in whole soil also varied across the sites with test species frequently showing higher nodulation ability in native soils. Sesbania sesban (L.) Merr. was the most prolific nodulating species while Acacia tortilis (Forsskal) Hayne was very erratic in nodulation. Nodulation of most species showed interplant and intraspecific variability within a single soil source.","UNIV DUNDEE,DEPT BIOL SCI,DUNDEE DD1 4HN,SCOTLAND","ODEE, DW (reprint author), KENYA FORESTRY RES INST,DIV BIOTECHNOL,POB 20412,NAIROBI,KENYA.",,,,,,,32,37,38,0,3,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1995,173,2,,,,,211,224,,10.1007/BF00011458,,,14,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,RR399,WOS:A1995RR39900004,,,,,10/31/19
J,"ISOBE, K; KOKUBUN, M; FRANCISCO, PB; AKAO, S",,,,"ISOBE, K; KOKUBUN, M; FRANCISCO, PB; AKAO, S",,,INDUCTION OF NODULE-LIKE STRUCTURES ON OILSEED RAPE BY INOCULATION WITH RHIZOBIA IN THE PRESENCE OF HELPER BACTERIA,SOIL SCIENCE AND PLANT NUTRITION,,,English,Article,,,,,,ERWINIA CAROTOVORA; NODULE-LIKE STRUCTURE; OILSEED RAPE (BRASSICA NAPUS),NODULATION; PLANTS,"Nodule-like structures on the roots of seedlings of oilseed rape (Brassica campestris L. subsp. napus) cv. CO were induced by Bradyrhizobium sp. strain CP283 or A(2)P(5) in the presence of Erwinia carotovora MAFF-301393, a bacterium that produces the cell wall-degrading enzymes cellulase and pectinase. E. carotovora was most effective at an inoculation density of 2.0 x 10(8) cells plant(-1). Lower densities decreased the rate of nodule-like structure formation, while higher densities caused plant death. The induced nodule-like structures were either spherical or elongated. Histological sections of the structures showed a distinct central vascular cylinder and a surrounding swollen region composed entirely of cortical cells. The highest rate of nodule-like structure formation (33.3%) was achieved by combined inoculation of B. sp. strain CP283 and E. carotovora.","NATL INST AGROBIOL RESOURCES,TSUKUBA,IBARAKI 305,JAPAN; NIHON UNIV,COLL AGR & VET MED,FUJISAWA,KANAGAWA 252,JAPAN; NATL AGR RES CTR,TSUKUBA,IBARAKI 305,JAPAN; UNIV ILLINOIS,USDA ARS,URBANA,IL 61801",,,,,,,,20,1,1,0,0,JAPANESE SOC SOIL SCIENCE PLANT NUTRITION,TOKYO,"BUSINESS CENTER ACAD SOC JAPAN 16-9, HONKOMAGOME 5-CHOME, BUNKYO-KU, TOKYO 113, JAPAN",0038-0768,,,SOIL SCI PLANT NUTR,Soil Sci. Plant Nutr.,JUN,1995,41,2,,,,,313,320,,10.1080/00380768.1995.10419588,,,8,Plant Sciences; Environmental Sciences; Soil Science,Plant Sciences; Environmental Sciences & Ecology; Agriculture,RB738,WOS:A1995RB73800014,,Bronze,,,10/31/19
J,"VANDAM, D; VANBREEMEN, N",,,,"VANDAM, D; VANBREEMEN, N",,,NICCCE - A MODEL FOR CYCLING OF NITROGEN AND CARBON ISOTOPES IN CONIFEROUS FOREST ECOSYSTEMS,ECOLOGICAL MODELLING,,,English,Article,,,,,,CARBON; CONIFEROUS ECOSYSTEMS; NICCCE; NITROGEN,PSEUDOTSUGA-MENZIESII SAPLINGS; DOUGLAS-FIR STANDS; FINE ROOT DENSITY; HYDRAULIC-CONDUCTIVITY; CANOPY RESISTANCE; STOMATAL CONTROL; VAPOR-PRESSURE; N-15 ABUNDANCE; STEADY-STATE; GAS-EXCHANGE,"A process-oriented dynamic simulation model for turnover of N and C isotopes in coniferous forest ecosystems has been developed. The model is used to interpret results of experiments on nitrogen saturation and reversibility of nitrogen saturation conducted within a gradient of N-deposition in Europe. Observed and simulated nitrate concentrations in the soil solution both responded quickly to reduced input in an experiment, with N-input in throughfall excluded. Foliar N-concentrations decreased more slowly, and were observed to be unchanged over a 2-year period. Due to isotope fractionation processes delta(15)N values of ecosystem compartments are predicted to increase for systems approaching N-saturation, due to output of nitrate and denitrification products being relatively is depleted in N. Sensitivity analysis of the model revealed a strong influence of the microbial substrate-use efficiency for organic carbon on input/output budgets of N. Factors causing an increase of primary production such as increasing CO2 concentration are predicted to result in decreased nitrate concentrations. The model has hitherto been calibrated with conventional N-14 data. Labeling with N-15 On the scale of forest stands, and small head-water catchments, is currently being carried out to follow the fate of atmospheric nitrogen input, and to compare model behavior with turnover of N-15 in coniferous forest ecosystems.",,"VANDAM, D (reprint author), AGR UNIV WAGENINGEN,DEPT SOIL SCI & GEOL,POB 37,6700 AA WAGENINGEN,NETHERLANDS.",,,,,,,72,40,41,0,16,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0304-3800,,,ECOL MODEL,Ecol. Model.,MAY,1995,79,3-Jan,,,,,255,275,,10.1016/0304-3800(94)00184-J,,,21,Ecology,Environmental Sciences & Ecology,QV047,WOS:A1995QV04700020,,,,,10/31/19
J,"GRUBER, F",,,,"GRUBER, F",,,"MORPHOLOGY OF SILVER FIR (ABIES-ALBA MILL) .2. ROOT BRANCHING, ARCHITECTURAL MODEL AND CROWN ANALYSES",FLORA,,,German,Article,,,,,,ARCHITECTURAL MODEL; CROWN ANALYSIS; LENGTH GROWTH; NEEDLE AGE; SECONDARY CROWNS,HYPOTHESIS; DIEBACK,"The work presented describes the branching pattern of both the crown and the roots of fir. To describe the branching pattern (crown and root system) a terminalogy is suggested, using which, the type, order, time of development (ontogenesis) and localisation of structural elements can be assessed. A simple whole tree model for fir is used as a basis to assess changes. A detailed crown analysis was carried out on old crowns. the yearly height growth increment traced back morphologically and the branching of the S-1-axes were investigated. Further, the age of the needles on various branches of crowns differing in the degree of damage were determined. Using longitudinal sections of the crown, information could be gained about the distribution and contribution of regular and proventitious branches and needles within the crown. Firs are able to develop secondary crowns, which must be divided into those with light-adapted or shade-adapted crowns. The character and the size of these crowns has important influence on the length growth of the branches and thickening of the lower trunk. The high regeneration capacity of firs using proventitious shoots is especially considered. Possible causes for crown thinning are discussed.",,"GRUBER, F (reprint author), UNIV GOTTINGEN,INST FORSTBOT,BUSGENWEG 2,D-37077 GOTTINGEN,GERMANY.",,,,,,,41,1,1,0,0,GUSTAV FISCHER VERLAG JENA,JENA,"VILLENGANG 2, D-07745 JENA, GERMANY",0367-2530,,,FLORA,Flora,MAY,1995,190,2,,,,,135,153,,10.1016/S0367-2530(17)30643-6,,,19,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,QZ672,WOS:A1995QZ67200005,,,,,10/31/19
J,"LOWERY, B; SWAN, J; SCHUMACHER, T; JONES, A",,,,"LOWERY, B; SWAN, J; SCHUMACHER, T; JONES, A",,,PHYSICAL-PROPERTIES OF SELECTED SOILS BY EROSION CLASS,JOURNAL OF SOIL AND WATER CONSERVATION,,,English,Article,,,,,,,PRODUCTIVITY,"The effects of soil erosion on soil fertility and yield have been documented with data as early as the 1900s, but there is limited literature relating soil erosion and soil physical properties. A regional research project (NC-174) was established in 1984 to elucidate the effects of erosion on soil productivity, with respect to changes in soil physical properties, and to determine the potential for using computer models to simulate this effect. Data are presented from 15 soils (sites) located in eight states in the North Central United States. Based on the thickness of topsoil, two to three levels of prior erosion were identified at-each location. Soil samples were collected and analyzed for bulk density, water retention, particle size analysis, and hydraulic conductivity at saturation. Rooting depth for each soil was also determined from field observations. Soil erasion primarily affected the physical properties of the Ap horizon. Clay content of the Ap horizon increased with increasing erosion. In most cases, bulk density increased slightly and hydraulic conductivity of saturated sail decreased. Changes in water content at given tensions were mixed with increases in some cases and decreases in others with erosion.","IOWA STATE UNIV SCI & TECHNOL,DEPT AGRON,AMES,IA 50011; S DAKOTA STATE UNIV,DEPT PLANT SCI,BROOKINGS,SD 57007; UNIV NEBRASKA,DEPT AGRON,LINCOLN,NE 68583","LOWERY, B (reprint author), UNIV WISCONSIN,DEPT SOIL SCI,MADISON,WI 53706, USA.",,,,,,,14,44,68,0,14,SOIL WATER CONSERVATION SOC,ANKENY,"7515 N E ANKENY RD, ANKENY, IA 50021-9764",0022-4561,,,J SOIL WATER CONSERV,J. Soil Water Conserv.,MAY-JUN,1995,50,3,,,,,306,311,,,,,6,Ecology; Soil Science; Water Resources,Environmental Sciences & Ecology; Agriculture; Water Resources,RA831,WOS:A1995RA83100019,,,,,10/31/19
J,"BREDA, N; GRANIER, A; BARATAUD, F; MOYNE, C",,,,"BREDA, N; GRANIER, A; BARATAUD, F; MOYNE, C",,,"SOIL-WATER DYNAMICS IN AN OAK STAND .1. SOIL-MOISTURE, WATER POTENTIALS AND WATER-UPTAKE BY ROOTS",PLANT AND SOIL,,,English,Article,,,,,,DROUGHT; IN SITU; LEAF WATER POTENTIAL; QUERCUS PETRAEA; QUERCUS ROBUR; SOIL WATER; SOIL WATER POTENTIAL; SOIL WATER UPTAKE; ROOT,QUERCUS-ROBUR; GROWTH; DROUGHT; FOREST; SYSTEM; EVAPOTRANSPIRATION; DEFICITS; BALANCE; TREES; SHOOT,"Soil water dynamics under a mixed stand of mature sessile and pedunculate oaks were studied both under natural conditions and during imposed water shortages in a lysimeter. Root densities of each species were described in situ by counting roots in the trench surrounding the dry plot. Soil water contents and potentials, and pre-dawn leaf water potentials (Psi(wp)) were monitored during three successive years. Soil water retention characteristics were obtained from field measurements of water potential and water content. The decreasing rooting density with depth was strongly related to soil physical properties. The root system was separated into two compartments by a layer with a high clay content. The deepest soil compartment was mainly explored by fine roots. Neutron probe measurements allowed the detection of variations in water content down to a depth of 2.00 m. The distribution of water uptake among the different soil layers changed when drought increased. Water was extracted from the deepest reservoir, and capillary rises even occurred after partial water depletion in the upper part of the soil. Seasonal trends of pre-dawn leaf water potential generally matched those of soil water potential in the wettest rooted zone, which was at - 140 cm. In the upper, dry, horizons, the sharp loss of soil hydraulic conductivity reduced water transport to roots leading to impossible equilibrium between roots and soil at pre-dawn. Finally, Psi(wp) presented a low sensitivity to variations of total soil water content between 40% and 100% of extractable water. Below this threshold, Psi(pw) decreased sharply to a minimal value of about -2.0 MPa.","INRA,UR ECOPHYSIOL FORESTIERE,EQUIPE BIOCLIMATOL & ECOPHYSIOL FORESTIERES,F-54280 SEICHAMPS,FRANCE; LAB ENERGET & MECAN THEOR & APPL,URA 875,F-54516 VANDOEUVRE NANCY,FRANCE",,,,,,,,34,117,125,5,95,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,MAY,1995,172,1,,,,,17,27,,10.1007/BF00020856,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,RC928,WOS:A1995RC92800002,,,,,10/31/19
J,"HAYNES, BE; GOWER, ST",,,,"HAYNES, BE; GOWER, ST",,,BELOWGROUND CARBON ALLOCATION IN UNFERTILIZED AND FERTILIZED RED PINE PLANTATIONS IN NORTHERN WISCONSIN,TREE PHYSIOLOGY,,,English,Article,,,,,,CARBON BALANCE; FERTILIZATION; LITTERFALL; PINUS RESINOSA; ROOT PRODUCTION; SOIL RESPIRATION; TRENCHED PLOTS,FINE-ROOT PRODUCTION; SOIL CO2 EVOLUTION; DOUGLAS-FIR STANDS; FOREST ECOSYSTEMS; ORGANIC-MATTER; RESPIRATION; BIOMASS; TURNOVER; NITROGEN; SITES,"We estimated carbon allocation to belowground processes in unfertilized and fertilized red pine (Pinus resinosa Air.) plantations in northern Wisconsin to determine how soil fertility affects belowground allocation patterns. We used soil CO2 eMux and litterfall measurements to estimate total belowground carbon allocation (root production and root respiration) by the carbon balance method, established root-free trenched plots to examine treatment effects on microbial respiration, estimated fine root production by sequential coring, and developed allometric equations to estimate coarse root production. Fine root production ranged from 150 to 284 g m(-2) year(-1) and was significantly lower for fertilized plots than for unfertilized plots. Coarse root production ranged from 60 to 90 gm(-2)year(-1) and was significantly lower for fertilized plots than for unfer tiIized plots. Annual soil CO2 fluxes ranged from 331 to 541 g C (m-2)year(-1) and were significantly lower for fertilized plots than for unfertilized plots. Annual foliage litterfall ranged from 110 to 187 g C m-2 year(-1) and was significantly greater for fertilized plots than for unfertilized plots. Total belowground carbon allocation ranged from 188 to 395 g C m-2 year(-1) and was significantly lower for fertilized plots than for unfertilized plots. Annual soil CO2 flux was lower for trenched plots than for untrenched plots but did not differ between fertilized and unfertilized trenched plots. Collectively, these independent estimates suggest that fertilization decreased the relative allocation of carbon belowground.",,"HAYNES, BE (reprint author), UNIV WISCONSIN,DEPT FORESTRY,RUSSELL LABS 120,1630 LINDEN DR,MADISON,WI 53706, USA.",,,,,,,37,311,360,2,73,HERON PUBLISHING,VICTORIA,"BOX 5579 STATION B, VICTORIA BC V8R 6S4, CANADA",0829-318X,,,TREE PHYSIOL,Tree Physiol.,MAY,1995,15,5,,,,,317,325,,10.1093/treephys/15.5.317,,,9,Forestry,Forestry,QX531,WOS:A1995QX53100004,14965955,,,,10/31/19
J,"LANSAC, AR; MARIN, A; ROLDAN, A",,,,"LANSAC, AR; MARIN, A; ROLDAN, A",,,MYCORRHIZAL COLONIZATION AND DROUGHT INTERACTIONS OF MEDITERRANEAN SHRUBS UNDER GREENHOUSE CONDITIONS,ARID SOIL RESEARCH AND REHABILITATION,,,English,Article,,,,,,DROUGHT STRESS; LACCARIA LACCATA; MYCORRHIZAE; WATER POTENTIAL,,"Juvenile plants of Thymus mastichina, Thymus zygis, Lavandula pedunculata, Genista hirsuta, and Cistus ladanifer were transplanted from the field to the greenhouse; the soil used was the same in which they had grown at their natural site. The plants were grown to maturity to determine comparative growth, water status, and mycorrhizal colonization under greenhouse conditions and to determine the influence of drought on the symbiosis. After 24 months, L. pedunculata showed the most developed root system; G. hirsuta showed the lowest root/shoot ratio and the lowest percentage of mycorrhizal colonization. This percentage ranged from 32.0% to 82.4% for G. hirsuta and L. pedunculata, respectively. There was a positive relationship, between root biomass and root/shoot ratio with mycorrhization percentage, and a positive response of water potential to that percentage also occurred. After a moderate drought treatment over 4 weeks, root and shoot biomass and root/shoot ratio as well as mycorrhizal colonization decreased in stressed plants; the decrease in mycorrhizal colonization may have caused plant biomass to decline. The ectomycorrhizal symbiosis between C. ladanifer and Laccaria laccata appeared to be more severely affected by hydric stress than the endomycorrhizal symbiosis of the rest of the shrubs. This should be considered when this symbiosis is to be established in Mediterranean regions.",,"LANSAC, AR (reprint author), CSIC,CTR CIENCIAS MEDIOAMBIENTALES,SERRANO 115 DUPLICADO,E-28006 MADRID,SPAIN.",,"Roldan, Antonio/F-6241-2013","Roldan, Antonio/0000-0002-2610-7784",,,,0,17,17,0,9,TAYLOR & FRANCIS,BRISTOL,"1900 FROST ROAD, SUITE 101, BRISTOL, PA 19007-1598",0890-3069,,,ARID SOIL RES REHAB,Arid Soil Res. Rehabil.,APR-JUN,1995,9,2,,,,,167,175,,10.1080/15324989509385883,,,9,Environmental Sciences; Soil Science,Environmental Sciences & Ecology; Agriculture,RD752,WOS:A1995RD75200005,,,,,10/31/19
J,"LEINWEBER, P; SCHULTEN, HR; KORSCHENS, M",,,,"LEINWEBER, P; SCHULTEN, HR; KORSCHENS, M",,,HOT-WATER EXTRACTED ORGANIC-MATTER - CHEMICAL-COMPOSITION AND TEMPORAL VARIATIONS IN A LONG-TERM FIELD EXPERIMENT,BIOLOGY AND FERTILITY OF SOILS,,,English,Article,,,,,,SOIL ORGANIC MATTER; HOT WATER EXTRACT; FIELD EXPERIMENT; SOIL BIOMASS; TEMPORAL VARIATIONS; SOIL FERTILITY; NMR; ANALYTICAL PYROLYSIS,IONIZATION MASS-SPECTROMETRY; PARTICLE-SIZE FRACTIONS; HUMIC SUBSTANCES; SEASONAL FLUCTUATIONS; SOIL; PYROLYSIS; DYNAMICS; BACTERIAL; NITROGEN; CARBON,"Hot water-soluble organic matter was extracted from soil samples collected weekly between April and October in untreated and NPK + farmyard manure-fertilized plots in the 88-year-old Static Experiment (Loess Chernozem) at Bad Lauchstadt, Germany. As shown by solid-state C-13-nuclear magnetic resonance spectroscopy (C-13- NMR) combined with pyrolysis-field ionization mass spectrometry this organic matter fraction was largely composed of carbohydrates and N-containing compounds, in particular amino-N species and amides. This composition and the low pyrolysis temperatures (mainly between 300 and 500 degrees C) indicated its origin from soil biomass and root exudates and lysates, and its presence in the soil solution or weakly adsorbed by soil minerals and humic macromolecules. Long-term fertilization with NPK+ farmyard manure resulted in larger mean concentrations of hot water-extracted C and N (0.933 and 0.094 g kg(-1)) than soil management without fertilization (0.511 and 0.056 g kg(-1)). The C and N extracted by hot water were in the range of 3-5% of total soil C and N. In the two treatments distinct temporal changes were observed, which appeared to be related to population dynamics of soil organisms, root growth and decomposition, and climatic influences on soil.","FACHHSCH FRESENIUS, DEPT TRACE ANAL, D-65193 WIESBADEN, GERMANY; UNIV VECHTA, INST STRUCT ANAL & PLANNING AREAS INTENS AGR, D-49346 VECHTA, GERMANY; UFZ HELMHOLTZ CTR ENVIRONM RES, DEPT SOIL RES, D-06264 BAD LAUCHSTADT, GERMANY",,,,,,,,34,111,119,2,47,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0178-2762,,,BIOL FERT SOILS,Biol. Fertil. Soils,APR,1995,20,1,,,,,17,23,,10.1007/BF00307836,,,7,Soil Science,Agriculture,QT533,WOS:A1995QT53300003,,,,,10/31/19
J,"MILLS, LS",,,,"MILLS, LS",,,EDGE EFFECTS AND ISOLATION - RED-BACKED VOLES ON FOREST REMNANTS,CONSERVATION BIOLOGY,,,English,Article,,,,,,,SMALL MAMMAL POPULATIONS; DOUGLAS-FIR FORESTS; COARSE WOODY DEBRIS; HABITAT ISOLATION; NATURE-RESERVES; OREGON; ORGANIZATION; COMMUNITIES; WASHINGTON; FRAGMENTS,"Negative effects of habitat edge have been advanced as an important proximate cause of extinction, and a growing literature calls attention to the matrix surrounding habitat remnants as a critical factor determining population persistence. I examined spatial distribution of California red-backed voles (Clethrionomys californicus) on 13 forest remnants and five control sites in southwestern Oregon. The species was virtually isolated on remnants, making little use of the regenerating clearcuts surrounding the remnants. The effects of the clearcut also impinged on the remnants as edge effects: six times more voles were captured per trap in the interior of remnants than on the edge. Consequently, the density of voles per unit area on remnants increased with remnant size, despite the potential buildup of population density in small isolates due to limited emigration. I explored potential mechanisms of the negative edge effect on voles and found that the biomass of coarse woody debris, per se, did not explain the vole distribution because both number and volume of logs increased from the interior to the edge of remnants. However, the distribution of the vole's primary food item, hypogeous sporocarps of mycorrhizal fungi, did correspond to the vole edge effect.","UNIV CALIF SANTA CRUZ,DEPT BIOL,SANTA CRUZ,CA 95064",,,"Mills, L. Scott/K-2458-2012","Mills, L. Scott/0000-0001-8771-509X",,,,57,111,117,0,16,BLACKWELL SCIENCE PUBL INC CAMBRIDGE,CAMBRIDGE,"238 MAIN ST, CAMBRIDGE, MA 02142",0888-8892,,,CONSERV BIOL,Conserv. Biol.,APR,1995,9,2,,,,,395,402,,10.1046/j.1523-1739.1995.9020395.x,,,8,Biodiversity Conservation; Ecology; Environmental Sciences,Biodiversity & Conservation; Environmental Sciences & Ecology,QR367,WOS:A1995QR36700031,,,,,10/31/19
J,"WARWICK, KR; TAYLOR, G",,,,"WARWICK, KR; TAYLOR, G",,,CONTRASTING EFFECTS OF TROPOSPHERIC OZONE ON 5 NATIVE HERBS WHICH COEXIST IN CALCAREOUS GRASSLAND,GLOBAL CHANGE BIOLOGY,,,English,Article,,,,,,TROPOSPHERIC OZONE; CHALK GRASSLAND; ROOT AND SHOOT GROWTH; CHRONIC AND ACUTE FUMIGATION,GROWTH; STIMULATION; IMPACT,"The aim of this study was to examine the effects of increased tropospheric ozone concentrations on the growth and morphology of five native herbs commonly found to coexist in calcareous grassland in areas of Britain and continental Europe: Anthyllis vulneraria L., Cirsium acaule (L.) Scop., Festuca ovina L., Pilosella officinarum F. Shultz & Shultz-Bip and Lotus corniculatus L. In a chronic fumigation (mean O-3 concentration of 71 ppb (71 nl l(-1)) for 7 h d(-1), AOT40 4585 ppb-h) which lasted for 21 d, the effects of ozone were assessed using classical growth analysis. Large reductions in mean relative growth rates for shoot and root weight and root length were observed for the two legumes (Fabaceae) Lotus corniculatus and Anthyllis vulneraria, although these were only statistically significant for Lotus corniculatus. Significant reductions in specific root length (length per unit dry weight) were found for Cirsium acaule and Pilosella officinarum (Asteraceae), while for Festuca ovina (Poaceae) the allometric coefficient was reduced significantly following exposure to ozone. An acute fumigation (mean O-3 concentration of 196 ppb, 7 h) resulted in a range of visible injury, from no injury (Festuca ovina and Pilosella officinarum) through moderate levels of injury (Cirsium acaule and Lotus corniculatus) to extensive and widespread injury (Anthyllis vulneraria). Scoring of visible damage showed that this was only statistically significant for the two legumes, Lotus corniculatus and Anthyllis vulneraria. These results suggest that native herbs may differ in their sensitivity to tropospheric ozone. Both chronic and acute exposures revealed that members of the Fabaceae may be most sensitive to ozone pollution, but the study also suggests that subtle changes in root morphology occurred for members of the Asteraceae. These findings are discussed in relation to the critical levels of ozone set recently for plants and the implications of increasing tropospheric ozone for the conservation of native plant communities.","UNIV SUSSEX,SCH BIOL SCI,BRIGHTON BN1 9QG,E SUSSEX,ENGLAND",,,"Taylor, Gail/C-6030-2013","Taylor, Gail/0000-0001-8470-6390",,,,35,32,33,0,7,BLACKWELL SCIENCE LTD,OXFORD,"OSNEY MEAD, OXFORD, OXON, ENGLAND OX2 0EL",1354-1013,,,GLOB CHANGE BIOL,Glob. Change Biol.,APR,1995,1,2,,,,,143,151,,10.1111/j.1365-2486.1995.tb00014.x,,,9,Biodiversity Conservation; Ecology; Environmental Sciences,Biodiversity & Conservation; Environmental Sciences & Ecology,TF589,WOS:A1995TF58900006,,,,,10/31/19
J,"WOOD, M",,,,"WOOD, M",,,A MECHANISM OF ALUMINUM TOXICITY TO SOIL BACTERIA AND POSSIBLE ECOLOGICAL IMPLICATIONS,PLANT AND SOIL,,,English,Article; Proceedings Paper,3rd International Symposium on Plant-Soil Interactions at Low pH,"SEP 12-16, 1993","BRISBANE, AUSTRALIA",,,ALUMINUM; MUTATIONS; PSEUDOMONAS FLUORESCENS; RHIZOBIUM; SOIL PH; TOXICITY MECHANISM,RHIZOBIUM-TRIFOLII; LOTUS RHIZOBIA; ACIDITY; DNA; TOLERANCE; MULTIPLICATION; RESISTANCE; PLASMID; STRAINS; MUTANTS,"Pseudomonas fluorescens and Rhizobium showed similar responses to Al in defined medium. Evidence that DNA is a site of action of Al in Rhizobium, and for mutagenic effects of Al in laboratory media, is reviewed. Preliminary data are presented which indicate that Al tolerance is not a plasmid-borne trait in these bacteria. The possible role of Al in the ecology of bacteria in soil is discussed in relation to the neutralisation of Al brought about by changes in soil pH by bacterial metabolism",,"WOOD, M (reprint author), UNIV READING, DEPT SOIL SCI, LONDON RD, READING RG1 5AQ, BERKS, ENGLAND.",,,,,,,44,44,49,0,13,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,1573-5036,,PLANT SOIL,Plant Soil,APR,1995,171,1,,,,,63,69,,10.1007/BF00009566,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,RE056,WOS:A1995RE05600009,,,,,10/31/19
J,"ASHWATH, N; DART, PJ; EDWARDS, DG; KHANNA, PK",,,,"ASHWATH, N; DART, PJ; EDWARDS, DG; KHANNA, PK",,,TOLERANCE OF AUSTRALIAN TROPICAL AND SUBTROPICAL ACACIAS TO ACID SOIL,PLANT AND SOIL,,,English,Article; Proceedings Paper,3rd International Symposium on Plant-Soil Interactions at Low pH,"SEP 12-16, 1993","BRISBANE, AUSTRALIA",,,AL TOLERANCE; LIME; NITROGEN FIXATION; SCREENING,,"Two glasshouse experiments were conducted to refine screening procedures and to rank 36 native Acacia species for acid-soil tolerance. The first experiment showed that nitrogen fixation was more sensitive to soil acidity than plant growth per se. This suggests that, in screening experiments where acid soil tolerant rhizobia are not available, inorganic nitrogen should be supplied in determining the species' intrinsic ability to tolerate soil acidity and to avoid confounding sensitivity to acid soil with ineffectiveness of Rhizobium/Bradyrhizobium. The second experiment enabled us to rank 36 species into 4 classes of differing tolerance to acid soil. This experiment also indicated that the ranking order of species differed with the soil type, suggesting the need to use more than one soil type in screening experiments in order to obtain a better and more reliable ranking of species for tolerance to acid soil.","CSIRO FORESTRY,BRISBANE,QLD 4067,AUSTRALIA; UNIV QUEENSLAND,DEPT AGR,BRISBANE,QLD 4072,AUSTRALIA; CSIRO FORESTRY,CANBERRA,ACT 2600,AUSTRALIA",,,,"Ashwath, Nanjappa/0000-0002-4032-4507",,,,2,7,7,0,3,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,APR,1995,171,1,,,,,83,87,,10.1007/BF00009569,,,5,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,RE056,WOS:A1995RE05600012,,,,,10/31/19
