PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"KLOPATEK, CC; FRIESE, C; ALLEN, MF; DEBANO, LF; KLOPATEK, JM",,"NODVIN, SC; WALDROP, TA",,"KLOPATEK, CC; FRIESE, C; ALLEN, MF; DEBANO, LF; KLOPATEK, JM",,,THE EFFECT OF A HIGH-INTENSITY FIRE ON THE PATCH DYNAMICS OF VA MYCORRHIZAE IN PINYON-JUNIPER WOODLANDS,FIRE AND THE ENVIRONMENT : ECOLOGICAL AND CULTURAL PERSPECTIVES: PROCEEDINGS OF AN INTERNATIONAL SYMP,USDA FOREST SERVICE GENERAL TECHNICAL REPORT SOUTHEASTERN,,English,Proceedings Paper,INTERNATIONAL SYMP ON FIRE AND THE ENVIRONMENT : ECOLOGICAL AND CULTURAL PERSPECTIVES,"MAR 20-24, 1990","KNOXVILLE, TN","UNIV TENNESSEE KNOXVILLE, CLEMSON UNIV, NATL PARK SERV, USDA FOREST SERV, SOC AMER FORESTERS, TALL TIMBER RES STN, ASSOC AMER GEOGRAPHERS",,,,,,,,,,,,,0,1,1,0,4,"US DEPT AGR, FOREST SERV SE FOREST EXPT STN",ASHEVILLE,ASHEVILLE,,,,USDA SOUTHE,,,1991,69,,,,,,123,128,,,,,6,Ecology; Forestry,Environmental Sciences & Ecology; Forestry,BU31P,WOS:A1991BU31P00017,,,,,10/31/19
J,"DEMUTH, K; FORSTREUTER, W; WEBER, HC",,,,"DEMUTH, K; FORSTREUTER, W; WEBER, HC",,,MORPHOLOGICAL DIFFERENCES IN VESICULAR-ARBUSCULAR MYCORRHIZAE OF GENTIANACEAE PRODUCED BY DIFFERENT ENDOPHYTES,FLORA,,,English,Article,,,,,,,ENDOMYCORRHIZAS; FUNGI,"Seeds of three species of Gentianaceae were sterile germinated in pot culture and inoculated with three species of Glomus and one Glomus/Acaulospora mix. Mycorrhizae were readily formed. Several differences between normal VA mycorrhizae and those in gentians were observed. In outer cortical cells large loops of hyphae were produced, few intercellular hyphae were present, and spread of the fungal colonization resulted primarily from the external hyphae. Gentian mycorrhizae differed in the size and development of looped hyphae as well as in the sizes and shapes of arbuscules. These differences are probably under the control of the fungus.",,"DEMUTH, K (reprint author), UNIV MARBURG,FACHBEREICH BIOL BOT,W-3550 MARBURG,GERMANY.",,,,,,,17,8,9,0,0,GUSTAV FISCHER VERLAG JENA,JENA,"VILLENGANG 2, D-07745 JENA, GERMANY",0367-2530,,,FLORA,Flora,,1991,185,2,,,,,127,132,,,,,6,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,FF592,WOS:A1991FF59200004,,,,,10/31/19
J,"CALDWELL, MM; MANWARING, JH; DURHAM, SL",,,,"CALDWELL, MM; MANWARING, JH; DURHAM, SL",,,THE MICROSCALE DISTRIBUTION OF NEIGHBORING PLANT-ROOTS IN FERTILE SOIL MICROSITES,FUNCTIONAL ECOLOGY,,,English,Article,,,,,,AGROPYRON-DESERTORUM; AGROPYRON-SPICATUM; ARTEMISIA-TRIDENTATA; COMPETITION; PATCH EXPLOITATION; PSEUDOROEGNERIA-SPICATA; ROOTS; SPATIAL PATTERNS,,"Proliferation and distribution of roots in fertile soil microsites were evaluated in the field for three perennial Great Basin species from soil samples frozen in situ. A chemical determination allowed the identification of fine roots of grass and shrub in soil samples containing roots of the shrub, Artemisia tridentata (Rydb.) Beetle, with either Pseudoroegneria spicata (Pursh) A. Love or Agropyron desertorum (Fisch. ex Link) Schult. Root proliferation of the shrub was considerably influenced by the species of grass roots in the patches; root densities of Artemisia were generally two to three times more abundant with Pseudoroegneria than when with Agropyron. There was also a greater tendency for roots of Artemisia and Pseudoroegneria to segregate (avoid one another) in comparison with the combination of Artemisia and Agropyron. Interference at the level of individual roots is suggested. The species also reacted to the fertile microsites differently; only Agropyron exhibited a significant proliferation compared to control microsites. In general, Agropyron had greater root densities than Pseudoroegneria. Root densities of the three species in fertile and control patches were not proportional to exploitation of P (Caldwell, Manwaring & Jackson, 1991). Roots of the shrub were four to 10 times more effective in P acquisition per unit root length than the grass species.",,"CALDWELL, MM (reprint author), UTAH STATE UNIV,DEPT RANGE SCI,LOGAN,UT 84322, USA.",,,,,,,0,77,80,0,12,BLACKWELL SCIENCE LTD,OXFORD,"OSNEY MEAD, OXFORD, OXON, ENGLAND OX2 0EL",0269-8463,,,FUNCT ECOL,Funct. Ecol.,,1991,5,6,,,,,765,772,,10.2307/2389539,,,8,Ecology,Environmental Sciences & Ecology,GU305,WOS:A1991GU30500007,,,,,10/31/19
J,"COFFIN, DP; LAUENROTH, WK",,,,"COFFIN, DP; LAUENROTH, WK",,,EFFECTS OF COMPETITION ON SPATIAL-DISTRIBUTION OF ROOTS OF BLUE GRAMA,JOURNAL OF RANGE MANAGEMENT,,,English,Article,,,,,,ROOT DISTRIBUTION; INTRALIFEFORM COMPETITION; SHORT-GRASS STEPPE; C-14; RADIOISOTOPE LABELING; PLANT COMMUNITY STRUCTURE,SHORTGRASS STEPPE; PLANT COMMUNITY; WATER; SYSTEM; GRASSLAND; DYNAMICS; PROFILES; BIOMASS; C-14,"The spatial distribution of roots of the perennial grass blue grama [Bouteloua gracilis (H.B.K.) Lag. ex Griffiths] was evaulated under 2 competitive conditions. The radioistope C-14 was used to label roots of blue grama plants growing with and without neighboring plants of the same lifeform. The majority of labeled blue grama roots (> 75%) were found within 5 cm of the plant and within 10 cm of the soil surface. Labeled roots extended at least 30 cm from the edge of the plant and to depths of at least 90 cm. Root system morphology was insensitive to changes in competitive conditions. Based on our estimates of the depth and breadth of the root system of an average blue grama plant, roots associated with at least 4 other blue grama plants of average size and separated by average distances of 10 cm might occur within the volume of soil associated with roots of this plant. The distribution of total root biomass was not representative of the distribution of labeled roots, even when neighboring grasses were removed.","COLORADO STATE UNIV,NAT RESOURCE ECOL LAB,FT COLLINS,CO 80523","COFFIN, DP (reprint author), COLORADO STATE UNIV,DEPT RANGE SCI,FT COLLINS,CO 80523, USA.",,,,,,,25,24,24,0,14,SOC RANGE MANAGEMENT,DENVER,"1839 YORK ST, DENVER, CO 80206",0022-409X,,,J RANGE MANAGE,J. Range Manage.,JAN,1991,44,1,,,,,68,71,,10.2307/4002642,,,4,"Agriculture, Dairy & Animal Science; Ecology",Agriculture; Environmental Sciences & Ecology,ET782,WOS:A1991ET78200015,,,,,10/31/19
B,"EVERETT, CJ; PATTERSON, SC",,"DYCK, WJ; MEES, CA",,"EVERETT, CJ; PATTERSON, SC",,,EFFECTS OF PHOSPHORUS FERTILIZATION AT PLANTING ON LOBLOLLY-PINE FINE ROOT BIOMASS AT AGE 20 YEARS,LONG-TERM FIELD TRIALS TO ASSESS ENVIRONMENTAL IMPACTS OF HARVESTING,FRI BULLETIN,,English,Proceedings Paper,WORKSHOP ON LONG-TERM FIELD TRIALS TO ASSESS ENVIRONMENTAL IMPACTS OF HARVESTING,"FEB, 1990","AMELIA ISLAND, FL","INT ENERGY AGCY, BIOENERGY AGREEMENT",,,,,,,,,,,,,0,0,0,0,1,MINIST FORESTRY FOREST RESEARCH INST,ROTORUA,ROTORUA,,,,FRI BULL,,,1991,161,,,,,,177,185,,,,,9,Forestry,Forestry,BW83R,WOS:A1991BW83R00010,,,,,10/31/19
J,"WOLTERS, V; STICKAN, W",,,,"WOLTERS, V; STICKAN, W",,,RESOURCE-ALLOCATION OF BEECH SEEDLINGS (FAGUS-SYLVATICA L) - RELATIONSHIP TO EARTHWORM ACTIVITY AND SOIL-CONDITIONS,OECOLOGIA,,,English,Article,,,,,,OCTOLASION-LACTEUM; FAGUS-SYLVATICA; RENDZINA; ACID BROWN EARTH; CO2 ASSIMILATION; TRANSPIRATION; RESOURCE ALLOCATION; BIOMASS PRODUCTION; N-INCORPORATION,NITROGEN AVAILABILITY; FOREST; ROOT; LUMBRICIDAE; ECOSYSTEMS; MACROFAUNA; LIMESTONE; DYNAMICS; PLANTS; CYCLE,"The physiological activity and C and N allocation of beech seedlings planted in two different beech forest soils (acid brown earth, rendzina) were studied over 80 days. One adult earthworm Octolasion lacteum (Orley) was placed in half of the containers. Transpiration, CO2 assimilation, chlorophyll synthesis and N incorporation were higher in the acid brown earth than in the rendzina. Fine root production was also higher in the acid brown earth. Production of stems and total N incorporation were higher in the O. lacteum treatments than in the controls. Burrowing activity of O. lacteum did not affect total root production but stimulated the transfer of C and N towards aboveground parts of the plants and shifted the large root to fine root ratio towards large roots. O. lacteum effects were similar in both soils. It is concluded that endogeic earthworms significantly affect resource allocation patterns of beech seedlings over a wide range of soils. This effect can be partly explained by an increased availability of N in soils worked by earthworms.","UNIV GOTTINGEN,INST SYST GEOBOT,LEHRSTUHL GEOBOT,W-3400 GOTTINGEN,GERMANY","WOLTERS, V (reprint author), UNIV GOTTINGEN,INST ZOOL 2,BERLINER STR 28,W-3400 GOTTINGEN,GERMANY.",,"Wolters, Volkmar/B-4635-2010",,,,,40,17,17,0,5,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0029-8549,,,OECOLOGIA,Oecologia,,1991,88,1,,,,,125,131,,10.1007/BF00328412,,,7,Ecology,Environmental Sciences & Ecology,GG562,WOS:A1991GG56200017,28312740,,,,10/31/19
J,"JOHNSON, NC; ZAK, DR; TILMAN, D; PFLEGER, FL",,,,"JOHNSON, NC; ZAK, DR; TILMAN, D; PFLEGER, FL",,,DYNAMICS OF VESICULAR-ARBUSCULAR MYCORRHIZAE DURING OLD FIELD SUCCESSION,OECOLOGIA,,,English,Article,,,,,,VA-MYCORRHIZAE; OLD FIELD SUCCESSION; INFECTIVITY; SPORE POPULATIONS,SEMI-ARID WEST; REVEGETATION PRACTICES; SOIL FUMIGATION; VASCULAR PLANTS; ROOT EXUDATION; FUNGI; PHOSPHORUS; ENDOGONACEAE; INFECTION; PH,"The species composition of vesicular-arbuscular mycorrhizal (VAM) fungal communities changed during secondary succession of abandoned fields based on a field to forest chronosequence. Twenty-five VAM fungal species were identified. Seven species were clearly early successional and five species were clearly late successional. The total number of VAM fungal species did not increase with successional time, but diversity as measured by the Shannon-Wiener index tended to increase, primarily because the community became more even as a single species, Glomus aggregatum, became less dominant in the older sites. Diversity of the VAM fungal community was positively correlated with soil C and N. The density of VAM fungi, as measured by infectivity and total spore count, first increased with time since abandonment and then decreased in the late successional forest sites. Within 12 abandoned fields, VAM fungal density increased with increasing soil pH, H2O soluble soil C, and root biomass, but was inversely related to extractable soil P and percent cover of non-host plant species. The lower abundance of VAM fungi in the forest sites compared with the field sites agrees with the findings of other workers and corresponds with a shift in the dominant vegetation from herbaceous VAM hosts to woody ectomycorrhizal hosts.","UNIV MINNESOTA,DEPT ECOL EVOLUT & BEHAV,ST PAUL,MN 55108; UNIV MINNESOTA,DEPT SOIL SCI,ST PAUL,MN 55108; UNIV MINNESOTA,DEPT PLANT PATHOL,ST PAUL,MN 55108","JOHNSON, NC (reprint author), UNIV MINNESOTA,DEPT ECOL EVOLUT & BEHAV,318 CHURCH ST SE,MINNEAPOLIS,MN 55455, USA.",,"Zak, Donald/C-6004-2012","Zak, Donald/0000-0002-9730-7337",,,,54,190,199,1,90,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0029-8549,,,OECOLOGIA,Oecologia,,1991,86,3,,,,,349,358,,10.1007/BF00317600,,,10,Ecology,Environmental Sciences & Ecology,FK488,WOS:A1991FK48800007,28312920,,,,10/31/19
B,"MADDOX, JJ; SOILEAU, JM",,"WRIGHT, RJ; BALIGAR, VC; MURRMANN, RP",,"MADDOX, JJ; SOILEAU, JM",,,"EFFECTS OF PHOSPHATE FERTILIZATION, LIME AMENDMENTS AND INOCULATION WITH VA-MYCORRHIZAL FUNGI ON SOYBEANS IN AN ACID SOIL",PLANT-SOIL INTERACTIONS AT LOW PH,DEVELOPMENTS IN PLANT AND SOIL SCIENCES,,English,Proceedings Paper,2ND INTERNATIONAL SYMP ON PLANT-SOIL INTERACTIONS AT LOW PH,"JUN 24-29, 1990","BECKLEY, WV","USDA, US DEPT INTERIOR, STATE W VIRGINIA, BECKLEY NATL BANK, QUOTA CLUB BECKLEY, CENT PRINTING, SOVEREIGN WORLD TRAVEL, LILLYS CROWN JEWELERS, APPLALACHIAN ARTISTS CRAFTSMEN, PENTEK SCI",,ALUMINUM; CHLORIDE; GLOMUS-ETUNICATUM; GLOMUS-FASCICULATUM; GLYCINE-MAX; LIME; POTASSIUM PHOSPHATE; SOIL PH,,,,,,,,,,,0,5,5,0,0,KLUWER ACADEMIC PUBL,DORDRECHT,DORDRECHT,,,0-7923-1105-1,DEV PLANT SOIL SCI,,,1991,45,,,,,,215,225,,,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,BU70E,WOS:A1991BU70E00023,,,,,10/31/19
B,"WRIGHT, SF; ZETO, SK",,"WRIGHT, RJ; BALIGAR, VC; MURRMANN, RP",,"WRIGHT, SF; ZETO, SK",,,EFFECTS OF PH AND AL-3+ ACTIVITY ON SURVIVAL OF RHIZOBIUM-LEGUMINOSARUM BV TRIFOLII IN A SIMPLE SOLUTION AND ON NODULATION OF RED-CLOVER IN ACID SOILS,PLANT-SOIL INTERACTIONS AT LOW PH,DEVELOPMENTS IN PLANT AND SOIL SCIENCES,,English,Proceedings Paper,2ND INTERNATIONAL SYMP ON PLANT-SOIL INTERACTIONS AT LOW PH,"JUN 24-29, 1990","BECKLEY, WV","USDA, US DEPT INTERIOR, STATE W VIRGINIA, BECKLEY NATL BANK, QUOTA CLUB BECKLEY, CENT PRINTING, SOVEREIGN WORLD TRAVEL, LILLYS CROWN JEWELERS, APPLALACHIAN ARTISTS CRAFTSMEN, PENTEK SCI",,AL SPECIES; AL TOLERANCE; LEGUME; PH TOLERANCE; RHIZOBIA,,,,,,,,,,,0,2,2,0,0,KLUWER ACADEMIC PUBL,DORDRECHT,DORDRECHT,,,0-7923-1105-1,DEV PLANT SOIL SCI,,,1991,45,,,,,,603,609,,,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,BU70E,WOS:A1991BU70E00067,,,,,10/31/19
B,"MARSCHNER, H",,"WRIGHT, RJ; BALIGAR, VC; MURRMANN, RP",,"MARSCHNER, H",,,MECHANISMS OF ADAPTATION OF PLANTS TO ACID SOILS,PLANT-SOIL INTERACTIONS AT LOW PH,DEVELOPMENTS IN PLANT AND SOIL SCIENCES,,English,Proceedings Paper,2ND INTERNATIONAL SYMP ON PLANT-SOIL INTERACTIONS AT LOW PH,"JUN 24-29, 1990","BECKLEY, WV","USDA, US DEPT INTERIOR, STATE W VIRGINIA, BECKLEY NATL BANK, QUOTA CLUB BECKLEY, CENT PRINTING, SOVEREIGN WORLD TRAVEL, LILLYS CROWN JEWELERS, APPLALACHIAN ARTISTS CRAFTSMEN, PENTEK SCI",,AL TOXICITY; AVOIDANCE VERSUS TOLERANCE; CA AND MG DEFICIENCY; MYCORRHIZAE; RHIZOSPHERE PH; ROOT EXUDATES; RHIZOSPHERE MICROORGANISMS,,,,,,,,,,,0,34,35,1,18,KLUWER ACADEMIC PUBL,DORDRECHT,DORDRECHT,,,0-7923-1105-1,DEV PLANT SOIL SCI,,,1991,45,,,,,,683,702,,,,,20,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,BU70E,WOS:A1991BU70E00077,,,,,10/31/19
J,"RUTISHAUSER, R; HUBER, KA",,,,"RUTISHAUSER, R; HUBER, KA",,,"THE DEVELOPMENTAL MORPHOLOGY OF INDOTRISTICHA-RAMOSISSIMA (PODOSTEMACEAE, TRISTICHOIDEAE)",PLANT SYSTEMATICS AND EVOLUTION,,,English,Article,,,,,,"ANGIOSPERMS, PODOSTEMACEAE, TRISTICHOIDEAE, INDOTRISTICHA-RAMOSISSIMA; RHEOPHYTES, WATER PLANTS, LIFE HISTORY, DEVELOPMENT, ROOT-SHOOT MODEL, LEAF-STEM INTERMEDIATES, PHYLLOTAXIS, FLOWER STRUCTURE, SYSTEMATICS",UTRICULARIA,"The developmental morphology of Indotristicha ramosissima, a submerged rheophyte from South India, is described. Besides creeping organs (called roots) there are branched shoots with two kinds of short-lived photosynthetic appendages: scales and compound structures (called ramuli). These ramuli may be interpreted as leaf-stem intermediates because they combine typical leaf characters (extra-axillary position, determinate growth, subtending an axillary bud) and typical stem characters (nearly radial symmetry, acropetal development with apical meristem, arrangement of the scaly subunits helical or irregular). Floral shoots arise from axillary exogenous buds along the vegetative shoots, occasionally also from endogenous buds along the roots and vegetative shoots. The uppermost scales and ramuli of each floral shoot form a cup-like structure around the base of the terminal flower. Indotristicha is thought to be primitive within the Tristichoideae (Podostemaceae). Some morphogenetic switches are postulated in order to derive Indotristicha from a putative ancestor that still showed the classical root-shoot model typical of most angiosperms.",,"RUTISHAUSER, R (reprint author), UNIV ZURICH,INST SYSTEMAT BOT,ZOLLIKERSTR 107,CH-8008 ZURICH,SWITZERLAND.",,,,,,,54,57,60,0,1,SPRINGER-VERLAG WIEN,VIENNA,"SACHSENPLATZ 4-6, PO BOX 89, A-1201 VIENNA, AUSTRIA",0378-2697,,,PLANT SYST EVOL,Plant Syst. Evol.,,1991,178,4-Mar,,,,,195,223,,,,,29,Plant Sciences; Evolutionary Biology,Plant Sciences; Evolutionary Biology,GW571,WOS:A1991GW57100005,,,,,10/31/19
B,"LETACON, F; DUPONNOIS, R; FRAGABEDDIAR, A; DIAGNE, O",,"TAYLOR, DA; MACDICKEN, KG",,"LETACON, F; DUPONNOIS, R; FRAGABEDDIAR, A; DIAGNE, O",,,"INTERACTIONS AMONG RHIZOSPHERIC MICROORGANISMS, V A MYCORRHIZAL FUNGI, AND SYMBIOTIC NITROGEN-FIXING BACTERIA",RESEARCH ON MULTIPURPOSE TREE SPECIES IN ASIA,,,English,Proceedings Paper,INTERNATIONAL WORKSHOP ON MULTIPURPOSE TREE SPECIES RESEARCH IN ASIA,"NOV 19-23, 1990","LOS BANOS, PHILIPPINES","INT FDN SCI, WINROCK INT, FORESTRY FUELWOOD RES & DEV, US AGCY INT DEV",,,,,,,,"Duponnois, Robin/J-7856-2016",,,,,0,0,0,0,0,WINROCK INT INST AGRICULTURAL DEVELOPMENT,MORRILTON,MORRILTON,,,0-933595-44-1,,,,1991,,,,,,,169,180,,,,,12,Agronomy; Forestry,Agriculture; Forestry,BW14M,WOS:A1991BW14M00021,,,,,10/31/19
J,"Sasa, M; Krogstrup, P",,,,"Sasa, Mikako; Krogstrup, Peter",,,Ectomycorrhizal Formation in Plantlets Derived from Somatic Embryos of Sitka Spruce,SCANDINAVIAN JOURNAL OF FOREST RESEARCH,,,English,Article,,,,,,somatic embryos; ectomycorrhizal formation; inoculation; Sitka spruce; Picea sitchensis,,"The ability of six species of ectomycorrhizal fungi to form mycorrhiza on plantlets of Sitka spruce derived from somatic embryos was investigated. Inoculations were performed on plantlets of three developmental stages, the youngest in an in vitro system and the older two in ex vitrum systems. Mycorrhizal synthesis was achieved only on the oldest plantlets during the third week after inoculation. The rate and development of mycorrhizal formation varied according to the fungal species, Thelephora terrestris reaching the highest infection level of 92% of the total number of root tips, and Lactarias rufus failing to form any mycorrhizae. Root and shoot dry weights corresponded to the infection levels achieved by the respective fungi.","[Sasa, Mikako] Univ Copenhagen, Inst Sporeplanter, DK-1353 Copenhagen K, Denmark; [Krogstrup, Peter] Univ Copenhagen, Bot Garden, DK-1353 Copenhagen K, Denmark","Sasa, M (reprint author), Univ Copenhagen, Inst Sporeplanter, DK-1353 Copenhagen K, Denmark.",,,,"Danish Agricultural and Veterinary Research Council [13-4101, 13-4215]; Velux Foundation","The authors wish to thank M. Bendixen, L. Jensen and C. Nielsen (Botanic Garden), E. M. Andersen, R. B. Jakobsen and L. Christiansen (Institut for Sporeplanter) for their excellent technical assistance. Thanks to Dr L. Olsson for comments on the manuscript and for placing his microscopy facilities at our disposal, and to S. Rosendahl and H. F. Gotzsche for the statistical analyses. The work was financed by The Danish Agricultural and Veterinary Research Council (Grants No. 13-4101 and 13-4215) and the Velux Foundation of 1981.",,14,6,6,0,1,TAYLOR & FRANCIS AS,OSLO,"KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY",0282-7581,,,SCAND J FOREST RES,Scand. J. Forest Res.,,1991,6,4-Jan,,,,,129,136,,10.1080/02827589109382655,,,8,Forestry,Forestry,V22JB,WOS:000208270400014,,,,,10/31/19
J,"Rajora, OP; Zsuffa, L",,,,"Rajora, Om P.; Zsuffa, Louis",,,Screening Populus deltoides Marsh. Selections by Allozymes to Assure Species Identity,SCANDINAVIAN JOURNAL OF FOREST RESEARCH,,,English,Article,,,,,,Populus deltoides Marsh. selections; mistaken species identity; allozyme markers; P. deltoides x P. nigra; P. deltoides x P. balsamifera,,"The allelic constitution of 169 Populus deltoides Marsh, clones, selected in North America, was studied at 8 marker allozyme loci (Aco-2, Mdh-2, Pgi-2, Pgm-1, Pgm-3, 6-Pgd-2, 6-Pgd-4 and 6-Pgd-5) coding for 5 enzyme systems in root tips. The enzymes were assayed by horizontal starch gel electrophoresis. An examination of the allozyme profiles revealed that twenty-seven of these selections (16%) were misidentified as P. deltoides. Eighteen of the misidentified selections displayed isozyme genotypes and patterns typical of P. deltoides x P. higra L. hybrids (P. x canadenis Moench) and the remaining nine selections typical of P. deltoides x P. balsamifera L. (P. x jackii Sarg.). The results indicated a need for screening North American P. deltoides selections used for plantation, breeding, and biological studies to assure their accurate species identification. Allozyme markers can be of potential importance in detecting misidentified P. deltoides specimens and in ascertaining their correct species identity.","[Rajora, Om P.; Zsuffa, Louis] Univ Toronto, Fac Forestry, Toronto, ON M5S 3B3, Canada","Rajora, OP (reprint author), Natl Res Council Canada, Inst Plant Biotechnol, 110 Gymnasium Rd, Saskatoon, SK S7N 0W9, Canada.",,,,"Ontario Tree Improvement and Forest Biomass Institute, Ontario Ministry of Natural Resources, Maple, Ontario; Ontario Ministry of Natural Resources; Canadian Commonwealth Scholarship and Fellowship Committee","This research was supported by the Ontario Tree Improvement and Forest Biomass Institute, Ontario Ministry of Natural Resources, Maple, Ontario and by an Ontario Renewable Resource Research Program, Ontario Ministry of Natural Resources. We gratefully acknowledge the financial assistance provided by the Canadian Commonwealth Scholarship and Fellowship Committee to O. P. Rajora. We are grateful to the Fast Growing Forests Group and the Ontario Tree Improvement and Forest Biomass Institute, Maple, Ontario for the assistance in providing plant material. This manuscript was prepared when O. P. Rajora was a Natural Sciences and Engineering Research Council of Canada Post-doctoral Research Fellow in the Department of Forest Science, University of Alberta, Edmonton, Alberta, Canada. We thank Dr A. E. Szmidt for reviewing the paper and providing useful comments and suggestions.",,22,8,8,0,0,TAYLOR & FRANCIS AS,OSLO,"KARL JOHANS GATE 5, NO-0154 OSLO, NORWAY",0282-7581,,,SCAND J FOREST RES,Scand. J. Forest Res.,,1991,6,4-Jan,,,,,471,478,,10.1080/02827589109382684,,,8,Forestry,Forestry,V22JB,WOS:000208270400043,,,,,10/31/19
J,"MARKS, GC; CERRA, R",,,,"MARKS, GC; CERRA, R",,,EFFECTS OF PROPAZINE AND CHLORTHAL DIMETHYL ON PHYTOPHTHORA-CINNAMOMI ROOT DISEASE OF PINUS-RADIATA SEEDLINGS AND ASSOCIATED SOIL MICROFLORA,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,,HERBICIDES,"When propazine was used continuously for 5 years as a pre-emergent herbicide in a large Pinus radiata nursery at Benalla, where the soils were not believed to be conductive to Phytophthora cinnamomi root rot, disease appeared after ca 2 years and rapidly increased in intensity despite attempts to control it with fungicides. The disease and the fungus virtually disappeared, within one season, when chlorthal dimethyl replaced propazine. An explanation for these observations was sought by examining the effects of propazine and chlorthal dimethyl on soil, rhizosphere and rhizoplane bacteria, Actinomycetes and fungi and the effect of the herbicides on the resistance per se, of P. radiata seedlings to Ph. cinnamomi. These tests were carried out in a laboratory, phytotron and greenhouse. The nursery disease symptoms were reproduced in the phytotron when Ph. cinnamomi-free soils were inoculated and treated with both herbicides. Chlorthal dimethyl was found to strongly inhibit root disease and soil inoculum potentials of Ph. cinnamomi in 5 month-old seedlings while propazine had the opposite effect. When the stems of herbicidal-treated seedlings growing in Ph. cinnamomi-free soils were inoculated with Ph. cinnamomi, there was evidence that propazine increased disease sensitivity considerably while the effect of chlorthal dimethyl was not consistent. Examination of the effects that both herbicides had, in phytotron tests, on soil, rhizosphere and rhizoplane microflora showed that chlorthal dimethyl reduced numbers of Gram-positive and -negative and spore forming bacteria ca 90% while propazine increased their numbers. In the rhizosphere and rhizoplane the inhibitory effect of chlorthal dimethyl and the stimulatory influence of propazine on bacteria was very variable which suggests that the root exudates had a greater influence on microbial numbers than that of the herbicides. Examination of the effects various bacterial types on sporangial formation of Ph. cinnamomi showed that the spore-forming bacteria associated with propazine soil drenches strongly stimulated sporangial production. The evidence suggest that the disease outbreak at the Benalla nursery may have been due to an increase in numbers of soil bacteria that stimulated production of Ph. cinnamomi inoculum and a reduction in disease resistance. The disease reduction following applications of chlorthal dimethyl may have been due directly to fungitoxicity to Ph. cinnamomi and failure to stimulate soil microflora that may have increased inoculum levels. Its influence on disease resistance of P. radiata was possibly negligible.","DEPT CONSERVAT FORESTS & LANDS,378 COTHAM RD,KEW,VIC 3101,AUSTRALIA",,,,,,,,17,8,8,0,0,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,,1991,23,2,,,,,157,164,,10.1016/0038-0717(91)90129-8,,,8,Soil Science,Agriculture,EZ881,WOS:A1991EZ88100010,,,,,10/31/19
